city,lng,lat,count
赤壁,113.88916760652864,29.74256074103552,1
长沙南,112.9793527876505,28.21347823085322,1
蓬安,106.4289173352123,31.007075500318262,1
英吉沙,76.36870851197426,38.800015263145475,1
青县,116.85123400251861,38.56577832855556,1
马兰,113.28237171204177,23.07932605598971,1
香河,117.05130555355426,39.74310003286535,1
饶河,133.7292586824959,47.07262854285675,1
顺德,113.18702987687799,22.848510084787446,1
顺义,116.72822904528138,40.154951470441354,1
项城,114.89338047632585,33.27447032279819,1
鞍山市,123.0077633288837,41.118743682153465,1
草海,102.64723536798147,25.0080804509926,1
靖西,106.32109506453793,23.149605901750473,1
靖州,109.59083349436459,26.550430723333214,1
青田,120.14673815821568,28.20842862351486,1
霍邱,116.17352091074682,32.201507325966666,1
蒲城,109.62824611949353,34.96769665054483,1
莱芜,117.68466691247161,36.23365413364694,1
霍尔果斯,80.4721513911288,44.45251977323308,1
集宁南,113.11283222874056,41.02776597146905,1
获嘉,113.65196887023447,35.20348055884318,1
陵水,109.9486607100433,18.575984851565984,1
阿里河,101.1577500356479,22.61490495745747,1
菜园坝,103.64225504548274,30.893001512717397,1
阿城,127.12462182331598,45.55733518920172,1
阳谷,115.87350298471966,36.146774001697445,1
阳新,115.1404926264815,29.828087088128697,1
阆中,106.07809314825234,31.60211734888562,1
绥中,120.02630174191806,40.30512900582333,1
七台河,131.0190480471218,45.77500536864039,1
红安八里,114.62811879353431,31.29012275322974,1
大连北,121.59347778143518,38.94870993830429,1
大石桥,122.57155106236407,40.64691545187715,1
大悟,114.31029950548893,31.578255248409686,1
大安,104.87756638737571,29.411547695332803,1
大余,114.36649000169253,25.448471674289998,1
墨玉,80.04714811107168,38.384224145852976,1
图门,115.03759804971288,44.68693630526289,1
固始,115.70974321124666,32.136943904850405,1
商都,113.62215528367015,41.72651685156371,1
呼伦贝尔,119.76082179399947,49.201636054604336,1
吴桥,116.50803340730387,37.66186347209427,1
启东,121.67882229665138,31.87130183838319,1
同江,133.2733283638191,47.833684686563714,1
吉林市,126.56454398883335,43.87198833435933,1
吉文,121.48131346901776,31.252956053300096,1
合肥南,117.28269909168304,31.86694226068694,1
合川,106.31802875449188,30.11870826013412,1
古田,118.87954004138562,26.618899035407885,1
古浪,103.34292346491078,37.53127171136387,1
双鸭山,131.1714017395816,46.65510206248248,1
双城堡,122.58397168612761,45.404371858137836,1
厦门高崎,118.1170337726629,24.55435827488453,1
卫辉,114.07811240388993,35.49957207926647,1
南靖,117.29305472699474,24.668805586955994,1
大营镇,115.73212796819539,37.31075305047869,1
大雁,120.59133434307782,49.25306916165305,1
南平,118.18188294866125,26.643626474197838,1
天镇,114.16812988719342,40.403528534338385,1
庄河,122.9341452670001,39.85890978417193,1
广水,113.81261910548936,31.682325023049867,1
广州南,113.30764967515182,23.12004910207623,1
平陆,111.25110932093526,34.88864577444809,1
平安,102.00299964296364,36.410605515699,1
平南,110.41260119285069,23.53868288368454,1
崇左,107.35732203836824,22.415455296546437,1
小榄,114.02641850539634,22.37331435687135,1
寿阳,113.14161086395431,37.82511891440681,1
寿光,118.8525335212366,37.029891849505624,1
富锦,132.5390013562904,47.17067254824362,1
富裕,124.57174679758903,47.66582009392044,1
宣汉,107.93603281987554,31.519797624949838,1
宝清,132.40927864827174,46.40938321271702,1
宝丰,113.03577147499334,33.91549734744609,1
宜兴,119.79026529658498,31.362244911878832,1
定远,117.66596452496591,32.473258599425385,1
定南,115.09388033666131,24.82416039624735,1
安阳东,114.35180650767198,36.1102667221811,1
安图,128.4376516920773,42.701033019189516,1
宁安,129.21531714200626,44.058017259882796,1
宁国,118.9970245259805,30.502936034942636,1
宁化,116.67811816013383,26.310073098847635,1
孙吴,127.31667232078964,49.37065553947365,1
南芬,123.82788014761208,41.12271622099884,1
南岔,129.53887412610146,46.964156236683976,1
繁昌西,118.2001179722037,31.12832958697044,1
余姚北,121.15277918828542,29.99645671901067,1
伊春,128.9005796425911,47.741959238189104,1
代县,113.05058168824989,39.09319722406683,1
仙游,118.70462563885148,25.46825833639587,1
仙桃西,113.38744819357841,30.293966004922325,1
仙桃,113.38744819357841,30.293966004922325,1
京山,113.11226093659681,31.085751895571967,1
交城,111.81992715422206,37.68704558482044,1
井陉,114.07795206334612,38.00089081581098,1
五元,100.22130988324945,26.95976051231608,1
云南,101.59295163700766,24.86421279548333,1
二连,122.78332774117628,45.46662641868275,1
乐陵,117.14555333466174,37.674416911053804,1
乐都,102.45288779665667,36.53526645107897,1
乐亭,118.93994305703049,39.35722889189613,1
乌兰察布,113.11284639067514,41.02236294675116,1
丹阳,119.64430350829022,31.96026345508341,1
东至,117.00682739943993,30.03406990687072,1
东方,108.85100963157022,18.99816086121773,1
东光,116.67783233647565,37.88745160368844,1
东乡,116.60784526239873,28.267451879894224,1
东丰,125.45480890407713,42.68393389598205,1
三汇镇,106.62219705696666,30.09854318645195,1
三明北,117.64219393404412,26.270835279362192,1
万年,117.01441274225478,28.703236407928657,1
会同,109.80994541410043,26.91413637393793,1
侯马西,111.37150924675753,35.62178548787969,1
南宫,115.47940958600971,37.28642741327499,1
保定东,115.49481016907626,38.88656454802744,1
南城,116.68173230037965,27.51896617645848,1
南召,112.39366620513732,33.47284157696481,1
南丹,107.46800068752924,25.11943883054002,1
北道,126.13164785338725,43.69038553611206,1
北碚,106.52034245432448,29.866596066865153,1
北流,110.46705456425738,22.528890370521996,1
勃利,130.8181694029228,45.930545419105634,1
加格达奇,119.78538128698132,49.232052278148394,1
凯里南,107.94823859488538,26.6317423326968,1
凤城东,124.07296025051131,40.57957030665949,1
凤城,124.07296025051131,40.57957030665949,1
凌源,119.2715431268339,40.9818011283523,1
冷水滩,111.62158556909958,26.56038167783379,1
冷水江东,111.49394197481614,27.684914712556072,1
冶金,111.62927138120986,26.196282165783643,1
内乡,111.8474050987038,33.22437717624125,1
兴县,111.06931108239739,38.39226258394571,1
兴义顶校,104.85783724276915,25.002543765436346,1
兰溪,119.53333759742226,29.284102536325353,1
兰州东,103.8233054407292,36.06422552504259,1
六水盘,106.25881141779533,24.010928405343265,1
公营子,119.85225352771474,41.361715583278965,1
光山,114.84316193505083,31.94143172235141,1
偃师,112.73482167429046,34.630801858345976,1
信丰,114.98179982407585,25.286018342725203,1
应城,113.55644020385127,30.925709286686835,1
康巴什,109.8408756935125,39.640791926893456,1
建宁,116.79307136803553,26.817741252365053,1
漳浦,117.69145555573833,24.134610348851826,1
滨海北,120.02660867811394,34.09231717639178,1
源潭,112.98492759888084,23.273129851038348,1
溆浦,110.65858111746535,27.835909943859672,1
湛江,110.36506726285033,21.257463103764316,1
渭南北,109.48393269657977,34.5023579758288,1
渝北,106.75379853119536,29.816264082426493,1
深圳北,114.0259736573215,22.546053546205247,1
涵江,119.07903889678174,25.60474172485709,1
涞源,114.73045121001118,39.3669367870307,1
涉县,113.74291352234147,36.5981045355726,1
海门,121.31247014367143,31.956038868177135,1
海安县,120.47392692165361,32.553985066143284,1
海宁,120.61872710777868,30.442176799316616,1
海城,109.16534360380628,21.518620780284564,1
海口东,110.3308018483363,20.022071276952243,1
浙江,119.95720242066378,29.159494120760925,1
浑江,126.39664287376053,41.79164222825484,1
洮南,122.45367732552191,45.475604304499434,1
洪山,114.43389643664298,30.54362328175047,1
洛阳龙门,112.44752476895121,34.65736781765111,1
洋河,119.0876177847241,40.012448974220504,1
泰来,123.55804791893475,46.60329011142219,1
泗阳,118.65694128684599,33.708800542073895,1
泗水,117.34526415391191,35.64074066621296,1
漯河西,114.04606140022909,33.57627868848315,1
潮汕,113.16348240524292,22.98582554425155,1
建阳,118.09503169528891,27.422984908609543,1
潼关,110.29554551612547,34.507137056056706,1
紫荆关,106.72515912527831,27.359108466106765,1
穆棱,130.39552588753426,44.57686985532068,1
稷山,110.96512183757373,35.59826692410956,1
禄丰,102.02612983069093,25.18581898751634,1
祥云,100.77807073661779,25.51667329285465,1
祁门,117.60052812882222,29.873705688291725,1
祁县,112.46906595172106,37.29219808662871,1
磐石,126.17462779101467,43.0574561133298,1
砀山,116.4202822720679,34.4540572423079,1
石门县,111.04428685664897,29.801742760215244,1
石泉,108.25051841166801,33.065316023116026,1
石柱,108.3048904279275,30.09963694415459,1
石嘴山,106.37933720152914,39.02022328360303,1
眉山东,103.84142956286796,30.06111507994454,1
白音胡硕,116.48936376503904,43.87056011890201,1
白银市,104.171240903737,36.54668170616305,1
白银,104.20564932849953,36.501821828710106,1
白洋淀,116.52226947380211,40.10763130913379,1
白沟,116.01715011972692,39.18395691106342,1
瓜州,95.80471282523881,40.734286870761245,1
瑞昌,115.45968602846516,29.62854462548317,1
玛纳斯,86.13766885925838,44.503551752404,1
炎陵,113.85053602814018,26.382712485446305,1
灵石,111.73550355034705,36.834487193362,1
灵武,106.53199999228757,37.93517481216924,1
泗县,117.8903589738772,33.54434653736182,1
沿河,108.34424506671716,28.62426858568861,1
沾化,118.05636772416993,37.86831249790947,1
沧州西,116.86380647644208,38.297615350325714,1
来宾,109.23181650474223,23.741165926514817,1
望江,116.68809225223671,30.242568216533904,1
曲阜东,117.03178985127641,35.61576056625757,1
景泰,104.06166772083874,37.146078963930044,1
普宁,116.07816590835328,23.28895358314155,1
昌黎,119.09462149738174,39.63802116472844,1
昌乐,118.91391393621471,36.53553205269824,1
昆阳,102.60175573116265,24.672660889054274,1
无锡东,120.30545590053595,31.57003745192303,1
新青,129.78735692847343,48.216126405552465,1
新疆,85.61489933833856,42.127000957642366,1
新沂,118.34412147229202,34.284442736534004,1
新会,113.03475113289723,22.388215069639983,1
敦化,128.23949928010674,43.5602018380768,1
揭阳,116.37950085538243,23.547999466926136,1
惠农,106.61377347013169,39.108073765064326,1
息烽,106.68198036543086,27.150807565920672,1
怀柔,116.59340835643431,40.63813934031092,1
怀仁,113.11230462343235,39.79357083603243,1
德惠,125.76904438894972,44.51050714691595,1
徐家店,118.59845404238828,40.69873812623691,1
当阳,111.84271236768596,30.825538036112967,1
张家口南,114.89378153032918,40.81118849110306,1
开阳,107.04688065584989,27.07542730785657,1
开通,108.05670419245898,24.89625033164812,1
杨村,107.51530486795873,35.1365554022567,1
松山,118.75710571165897,42.26875301528874,1
武胜,106.23136624407232,30.373904543992772,1
沙河市,114.28309250178685,36.93863545934609,1
沂南,118.41758556843439,35.536723374853175,1
汉川,113.68167835943063,30.622039213975643,1
永城,116.3307751579138,33.972013062907585,1
永嘉,120.66880872171774,28.336390468031475,1
水富,104.22883253660663,28.510929836358752,1
水家湖,117.1770359060719,32.483902246051564,1
民乐,100.79842929870361,38.473163420727644,1
毕节,105.33332337116845,27.408562131330886,1
武隆,107.66182194246005,29.353344065545144,1
武陟,113.39993452059456,35.05733226936335,1
正定,114.570201323482,38.22707253547888,1
松河,108.39745826007041,32.64938495551847,1
樟木头,113.79799306224001,23.872670602755505,1
榆树,126.60250076501057,44.879422926679325,1
梧州南,111.30547195007331,23.485394636734455,1
万宁,110.29250485723853,18.839885909176672,1
桂平,110.08711890997465,23.333280617300463,1
格尔木,92.7016667522756,35.580972291411406,1
柳林南,110.87692675414752,37.403754146297516,1
柳园,116.59034735565535,39.45854073401676,1
枝江北,111.72856708021362,30.45176663503805,1
林口,130.02318050894667,45.39610173257094,1
林东,118.70457871628571,32.30349168355469,1
龙游,119.19866420604271,28.997079389241737,1
